ProcessName,RegionName,Time,Parameter,Unit,Central,Eastern,Western,Northwest,North,Northeast,BajaCalif,BajaCalifSouth,Peninsular,
BIO,BajaCalif,2020,TotalCapacityLimit,PJ/y,0,0,0,0,0,0,10,10,0,
BIO_CCS,BajaCalif,2020,TotalCapacityLimit,PJ/y,0,0,0,0,0,0,10,10,0,
COAL,BajaCalif,2020,TotalCapacityLimit,PJ/y,0,0,0,0,0,0,10,10,0,
COAL_CCS,BajaCalif,2020,TotalCapacityLimit,PJ/y,0,0,0,0,0,0,10,10,0,
OC_GAS,BajaCalif,2020,TotalCapacityLimit,PJ/y,0,0,0,0,0,0,70.924464,70.924464,0,
CC_GAS,BajaCalif,2020,TotalCapacityLimit,PJ/y,0,0,0,0,0,0,1000,1000,0,
GAS_CC_CCS,BajaCalif,2020,TotalCapacityLimit,PJ/y,0,0,0,0,0,0,1000,1000,0,
OC_OIL,BajaCalif,2020,TotalCapacityLimit,PJ/y,0,0,0,0,0,0,1000,1000,0,
GEOTH,BajaCalif,2020,TotalCapacityLimit,PJ/y,0,0,0,0,0,0,1702.944,1702.944,0,
HYD_LS,BajaCalif,2020,TotalCapacityLimit,PJ/y,0,0,0,0,0,0,1000,1000,0,
ON_WIND,BajaCalif,2020,TotalCapacityLimit,PJ/y,0,0,0,0,0,0,1000,1000,0,
OFF_WIND,BajaCalif,2020,TotalCapacityLimit,PJ/y,0,0,0,0,0,0,1000,1000,0,
PV_GND,BajaCalif,2020,TotalCapacityLimit,PJ/y,0,0,0,0,0,0,1000,1000,0,
PV_SSG,BajaCalif,2020,TotalCapacityLimit,PJ/y,0,0,0,0,0,0,1000,1000,0,
NUCL,BajaCalif,2020,TotalCapacityLimit,PJ/y,0,0,0,0,0,0,0,0,0,
BIO,BajaCalifSouth,2020,TotalCapacityLimit,PJ/y,0,0,0,0,0,0,1000,1000,0,
BIO_CCS,BajaCalifSouth,2020,TotalCapacityLimit,PJ/y,0,0,0,0,0,0,1000,1000,0,
COAL,BajaCalifSouth,2020,TotalCapacityLimit,PJ/y,0,0,0,0,0,0,1000,1000,0,
COAL_CCS,BajaCalifSouth,2020,TotalCapacityLimit,PJ/y,0,0,0,0,0,0,1000,1000,0,
OC_GAS,BajaCalifSouth,2020,TotalCapacityLimit,PJ/y,0,0,0,0,0,0,356.3568,356.3568,0,
CC_GAS,BajaCalifSouth,2020,TotalCapacityLimit,PJ/y,0,0,0,0,0,0,1000,1000,0,
GAS_CC_CCS,BajaCalifSouth,2020,TotalCapacityLimit,PJ/y,0,0,0,0,0,0,1000,1000,0,
OC_OIL,BajaCalifSouth,2020,TotalCapacityLimit,PJ/y,0,0,0,0,0,0,1497.96,1497.96,0,
GEOTH,BajaCalifSouth,2020,TotalCapacityLimit,PJ/y,0,0,0,0,0,0,1000,1000,0,
HYD_LS,BajaCalifSouth,2020,TotalCapacityLimit,PJ/y,0,0,0,0,0,0,1000,1000,0,
ON_WIND,BajaCalifSouth,2020,TotalCapacityLimit,PJ/y,0,0,0,0,0,0,1576.8,1576.8,0,
OFF_WIND,BajaCalifSouth,2020,TotalCapacityLimit,PJ/y,0,0,0,0,0,0,1000,1000,0,
PV_GND,BajaCalifSouth,2020,TotalCapacityLimit,PJ/y,0,0,0,0,0,0,261.7488,261.7488,0,
PV_SSG,BajaCalifSouth,2020,TotalCapacityLimit,PJ/y,0,0,0,0,0,0,1000,1000,0,
NUCL,BajaCalifSouth,2020,TotalCapacityLimit,PJ/y,0,0,0,0,0,0,0,0,0,
BIO,Peninsular,2020,TotalCapacityLimit,PJ/y,0,1000,0,0,0,0,0,0,1000,
BIO_CCS,Peninsular,2020,TotalCapacityLimit,PJ/y,0,1000,0,0,0,0,0,0,1000,
COAL,Peninsular,2020,TotalCapacityLimit,PJ/y,0,1000,0,0,0,0,0,0,1000,
COAL_CCS,Peninsular,2020,TotalCapacityLimit,PJ/y,0,1000,0,0,0,0,0,0,1000,
OC_GAS,Peninsular,2020,TotalCapacityLimit,PJ/y,0,5578.7184,0,0,0,0,0,0,5578.7184,
CC_GAS,Peninsular,2020,TotalCapacityLimit,PJ/y,0,1000,0,0,0,0,0,0,1000,
GAS_CC_CCS,Peninsular,2020,TotalCapacityLimit,PJ/y,0,1000,0,0,0,0,0,0,1000,
OC_OIL,Peninsular,2020,TotalCapacityLimit,PJ/y,0,1000,0,0,0,0,0,0,1000,
GEOTH,Peninsular,2020,TotalCapacityLimit,PJ/y,0,1000,0,0,0,0,0,0,1000,
HYD_LS,Peninsular,2020,TotalCapacityLimit,PJ/y,0,1000,0,0,0,0,0,0,1000,
ON_WIND,Peninsular,2020,TotalCapacityLimit,PJ/y,0,807.3216,0,0,0,0,0,0,807.3216,
OFF_WIND,Peninsular,2020,TotalCapacityLimit,PJ/y,0,1000,0,0,0,0,0,0,1000,
PV_GND,Peninsular,2020,TotalCapacityLimit,PJ/y,0,2194.9056,0,0,0,0,0,0,2194.9056,
PV_SSG,Peninsular,2020,TotalCapacityLimit,PJ/y,0,1000,0,0,0,0,0,0,1000,
NUCL,Peninsular,2020,TotalCapacityLimit,PJ/y,0,0,0,0,0,0,0,0,0,
FB,Central,2020,cap_par,MUSD/PJ,4576.448902,5491.738682,5491.738682,18305.79561,18305.79561,18305.79561,18305.79561,18305.79561,18305.79561,
FB,Eastern,2020,cap_par,MUSD/PJ,5491.738682,4576.448902,5491.738682,21966.95473,21966.95473,21966.95473,21966.95473,21966.95473,21966.95473,
FB,Western,2020,cap_par,MUSD/PJ,5491.738682,5491.738682,4576.448902,5491.738682,5491.738682,5491.738682,18305.79561,18305.79561,18305.79561,
FB,Northwest,2020,cap_par,MUSD/PJ,18305.79561,18305.79561,5491.738682,4576.448902,5491.738682,9152.897804,18305.79561,18305.79561,18305.79561,
FB,North,2020,cap_par,MUSD/PJ,18305.79561,18305.79561,5491.738682,5491.738682,4576.448902,5491.738682,18305.79561,18305.79561,18305.79561,
FB,Northeast,2020,cap_par,MUSD/PJ,9152.897804,9152.897804,9152.897804,5491.738682,5491.738682,4576.448902,9152.897804,9152.897804,9152.897804,
FB,BajaCalif,2020,cap_par,MUSD/PJ,18305.79561,18305.79561,18305.79561,18305.79561,18305.79561,18305.79561,4576.448902,18305.79561,18305.79561,
FB,BajaCalifSouth,2020,cap_par,MUSD/PJ,18305.79561,18305.79561,18305.79561,18305.79561,18305.79561,18305.79561,18305.79561,4576.448902,18305.79561,
FB,Peninsular,2020,cap_par,MUSD/PJ,18305.79561,5491.738682,18305.79561,18305.79561,18305.79561,18305.79561,18305.79561,18305.79561,4576.448902,
FB,Central,2020,fix_par,MUSD/PJ,91.528978,91.528978,91.528978,91.528978,91.528978,91.528978,91.528978,91.528978,91.528978,
FB,Eastern,2020,fix_par,MUSD/PJ,91.528978,91.528978,91.528978,91.528978,91.528978,91.528978,91.528978,91.528978,91.528978,
FB,Western,2020,fix_par,MUSD/PJ,91.528978,91.528978,91.528978,91.528978,91.528978,91.528978,91.528978,91.528978,91.528978,
FB,Northwest,2020,fix_par,MUSD/PJ,91.528978,91.528978,91.528978,91.528978,91.528978,91.528978,91.528978,91.528978,91.528978,
FB,North,2020,fix_par,MUSD/PJ,91.528978,91.528978,91.528978,91.528978,91.528978,91.528978,91.528978,91.528978,91.528978,
FB,Northeast,2020,fix_par,MUSD/PJ,91.528978,91.528978,91.528978,91.528978,91.528978,91.528978,91.528978,91.528978,91.528978,
FB,BajaCalif,2020,fix_par,MUSD/PJ,91.528978,91.528978,91.528978,91.528978,91.528978,91.528978,91.528978,91.528978,91.528978,
FB,BajaCalifSouth,2020,fix_par,MUSD/PJ,91.528978,91.528978,91.528978,91.528978,91.528978,91.528978,91.528978,91.528978,91.528978,
FB,Peninsular,2020,fix_par,MUSD/PJ,91.528978,91.528978,91.528978,91.528978,91.528978,91.528978,91.528978,91.528978,91.528978,
OC_GAS,Central,2020,MaxCapacityAddition,PJ/y,2634.51744,2634.51744,2634.51744,0,0,0,0,0,0,
OC_GAS,Eastern,2020,MaxCapacityAddition,PJ/y,3569.24448,3569.24448,3569.24448,0,0,0,0,0,0,
OC_GAS,Western,2020,MaxCapacityAddition,PJ/y,4266.8208,4266.8208,4266.8208,3569.24448,3569.24448,0,0,0,0,
OC_GAS,Northwest,2020,MaxCapacityAddition,PJ/y,0,3682.77408,3682.77408,3682.77408,3682.77408,0,0,0,0,
OC_GAS,North,2020,MaxCapacityAddition,PJ/y,0,0,2758.76928,2758.76928,2758.76928,2758.76928,0,0,0,
OC_GAS,Northeast,2020,MaxCapacityAddition,PJ/y,0,0,9056.50848,9056.50848,9056.50848,9056.50848,9056.50848,0,0,
OC_GAS,BajaCalif,2020,MaxCapacityAddition,PJ/y,0,0,0,0,0,0,1418.48928,1418.48928,0,
OC_GAS,BajaCalifSouth,2020,MaxCapacityAddition,PJ/y,0,0,0,0,0,0,71.27136,71.27136,71.27136,
OC_GAS,Peninsular,2020,MaxCapacityAddition,PJ/y,1115.74368,1115.74368,0,0,0,0,0,0,1115.74368,
FB,Central,2020,MaxCapacityGrowth,PJ/y,200,200,200,0,0,0,0,0,0,
FB,Eastern,2020,MaxCapacityGrowth,PJ/y,200,200,200,0,0,0,0,0,0,
FB,Western,2020,MaxCapacityGrowth,PJ/y,210,210,210,200,200,0,0,0,0,
FB,Northwest,2020,MaxCapacityGrowth,PJ/y,0,200,200,200,200,0,0,0,0,
FB,North,2020,MaxCapacityGrowth,PJ/y,0,0,200,200,200,200,0,0,0,
FB,Northeast,2020,MaxCapacityGrowth,PJ/y,0,0,830,830,830,830,0,0,0,
FB,BajaCalif,2020,MaxCapacityGrowth,PJ/y,0,0,0,0,0,0,200,200,0,
FB,BajaCalifSouth,2020,MaxCapacityGrowth,PJ/y,0,0,0,0,0,0,200,200,0,
FB,Peninsular,2020,MaxCapacityGrowth,PJ/y,0,200,0,0,0,0,0,0,200,
FB,Central,2020,TotalCapacityLimit,PJ/y,1000,1000,1000,0,0,0,0,0,0,
FB,Eastern,2020,TotalCapacityLimit,PJ/y,1000,1000,1000,0,0,0,0,0,0,
FB,Western,2020,TotalCapacityLimit,PJ/y,10564.56,10564.56,10564.56,1000,1000,0,0,0,0,
FB,Northwest,2020,TotalCapacityLimit,PJ/y,0,1000,1000,1000,1000,0,0,0,0,
FB,North,2020,TotalCapacityLimit,PJ/y,0,0,1000,1000,1000,1000,0,0,0,
FB,Northeast,2020,TotalCapacityLimit,PJ/y,0,0,4162.752,4162.752,4162.752,4162.752,0,0,0,
FB,BajaCalif,2020,TotalCapacityLimit,PJ/y,0,0,0,0,0,0,1000,1000,0,
FB,BajaCalifSouth,2020,TotalCapacityLimit,PJ/y,0,0,0,0,0,0,1000,1000,0,
FB,Peninsular,2020,TotalCapacityLimit,PJ/y,0,1000,0,0,0,0,0,0,1000,
CC_OIL,Central,2020,cap_par,MUSD/PJ,4403.37379,5284.048548,5284.048548,17613.49516,17613.49516,17613.49516,17613.49516,17613.49516,17613.49516,
CC_OIL,Eastern,2020,cap_par,MUSD/PJ,5284.048548,4403.37379,5284.048548,21136.19419,21136.19419,21136.19419,21136.19419,21136.19419,21136.19419,
CC_OIL,Western,2020,cap_par,MUSD/PJ,5284.048548,5284.048548,4403.37379,5284.048548,5284.048548,5284.048548,17613.49516,17613.49516,17613.49516,
CC_OIL,Northwest,2020,cap_par,MUSD/PJ,17613.49516,17613.49516,5284.048548,4403.37379,5284.048548,8806.74758,17613.49516,17613.49516,17613.49516,
CC_OIL,North,2020,cap_par,MUSD/PJ,17613.49516,17613.49516,5284.048548,5284.048548,4403.37379,5284.048548,17613.49516,17613.49516,17613.49516,
CC_OIL,Northeast,2020,cap_par,MUSD/PJ,8806.74758,8806.74758,8806.74758,5284.048548,5284.048548,4403.37379,8806.74758,8806.74758,8806.74758,
CC_OIL,BajaCalif,2020,cap_par,MUSD/PJ,17613.49516,17613.49516,17613.49516,17613.49516,17613.49516,17613.49516,4403.37379,17613.49516,17613.49516,
CC_OIL,BajaCalifSouth,2020,cap_par,MUSD/PJ,17613.49516,17613.49516,17613.49516,17613.49516,17613.49516,17613.49516,17613.49516,4403.37379,17613.49516,
CC_OIL,Peninsular,2020,cap_par,MUSD/PJ,17613.49516,5284.048548,17613.49516,17613.49516,17613.49516,17613.49516,17613.49516,17613.49516,4403.37379,
CC_OIL,Central,2020,fix_par,MUSD/PJ,105.680971,105.680971,105.680971,105.680971,105.680971,105.680971,105.680971,105.680971,105.680971,
CC_OIL,Eastern,2020,fix_par,MUSD/PJ,105.680971,105.680971,105.680971,105.680971,105.680971,105.680971,105.680971,105.680971,105.680971,
CC_OIL,Western,2020,fix_par,MUSD/PJ,105.680971,105.680971,105.680971,105.680971,105.680971,105.680971,105.680971,105.680971,105.680971,
CC_OIL,Northwest,2020,fix_par,MUSD/PJ,105.680971,105.680971,105.680971,105.680971,105.680971,105.680971,105.680971,105.680971,105.680971,
CC_OIL,North,2020,fix_par,MUSD/PJ,105.680971,105.680971,105.680971,105.680971,105.680971,105.680971,105.680971,105.680971,105.680971,
CC_OIL,Northeast,2020,fix_par,MUSD/PJ,105.680971,105.680971,105.680971,105.680971,105.680971,105.680971,105.680971,105.680971,105.680971,
CC_OIL,BajaCalif,2020,fix_par,MUSD/PJ,105.680971,105.680971,105.680971,105.680971,105.680971,105.680971,105.680971,105.680971,105.680971,
CC_OIL,BajaCalifSouth,2020,fix_par,MUSD/PJ,105.680971,105.680971,105.680971,105.680971,105.680971,105.680971,105.680971,105.680971,105.680971,
CC_OIL,Peninsular,2020,fix_par,MUSD/PJ,105.680971,105.680971,105.680971,105.680971,105.680971,105.680971,105.680971,105.680971,105.680971,
OC_OIL,Central,2020,MaxCapacityAddition,PJ/y,870.3936,870.3936,870.3936,0,0,0,0,0,0,
OC_OIL,Eastern,2020,MaxCapacityAddition,PJ/y,1841.7024,1841.7024,1841.7024,0,0,0,0,0,0,
OC_OIL,Western,2020,MaxCapacityAddition,PJ/y,5209.7472,5209.7472,5209.7472,1841.7024,1841.7024,0,0,0,0,
OC_OIL,Northwest,2020,MaxCapacityAddition,PJ/y,0,353.2032,353.2032,353.2032,353.2032,0,0,0,0,
OC_OIL,North,2020,MaxCapacityAddition,PJ/y,0,0,725.328,725.328,725.328,725.328,0,0,0,
OC_OIL,Northeast,2020,MaxCapacityAddition,PJ/y,0,0,1412.8128,1412.8128,1412.8128,1412.8128,1412.8128,0,0,
OC_OIL,BajaCalif,2020,MaxCapacityAddition,PJ/y,0,0,0,0,0,0,2000,2000,0,
OC_OIL,BajaCalifSouth,2020,MaxCapacityAddition,PJ/y,0,0,0,0,0,0,2995.92,2995.92,2995.92,
OC_OIL,Peninsular,2020,MaxCapacityAddition,PJ/y,2000,2000,0,0,0,0,0,0,2000,
CC_OIL,Central,2020,MaxCapacityGrowth,PJ/y,90,90,90,0,0,0,0,0,0,
CC_OIL,Eastern,2020,MaxCapacityGrowth,PJ/y,180,180,180,0,0,0,0,0,0,
CC_OIL,Western,2020,MaxCapacityGrowth,PJ/y,520,520,520,520,520,0,0,0,0,
CC_OIL,Northwest,2020,MaxCapacityGrowth,PJ/y,0,40,40,40,40,0,0,0,0,
CC_OIL,North,2020,MaxCapacityGrowth,PJ/y,0,0,80,80,80,80,0,0,0,
CC_OIL,Northeast,2020,MaxCapacityGrowth,PJ/y,0,0,140,140,140,140,0,0,0,
CC_OIL,BajaCalif,2020,MaxCapacityGrowth,PJ/y,0,0,0,0,0,0,200,200,0,
CC_OIL,BajaCalifSouth,2020,MaxCapacityGrowth,PJ/y,0,0,0,0,0,0,300,300,0,
CC_OIL,Peninsular,2020,MaxCapacityGrowth,PJ/y,200,200,0,0,0,0,0,0,200,
CC_OIL,Central,2020,TotalCapacityLimit,PJ/y,435.1968,435.1968,435.1968,0,0,0,0,0,0,
CC_OIL,Eastern,2020,TotalCapacityLimit,PJ/y,920.8512,920.8512,920.8512,0,0,0,0,0,0,
CC_OIL,Western,2020,TotalCapacityLimit,PJ/y,2604.8736,2604.8736,2604.8736,920.8512,920.8512,0,0,0,0,
CC_OIL,Northwest,2020,TotalCapacityLimit,PJ/y,0,176.6016,176.6016,176.6016,176.6016,0,0,0,0,
CC_OIL,North,2020,TotalCapacityLimit,PJ/y,0,0,362.664,362.664,362.664,362.664,0,0,0,
CC_OIL,Northeast,2020,TotalCapacityLimit,PJ/y,0,0,706.4064,706.4064,706.4064,706.4064,0,0,0,
CC_OIL,BajaCalif,2020,TotalCapacityLimit,PJ/y,0,0,0,0,0,0,1000,1000,0,
CC_OIL,BajaCalifSouth,2020,TotalCapacityLimit,PJ/y,0,0,0,0,0,0,1497.96,1497.96,0,
CC_OIL,Peninsular,2020,TotalCapacityLimit,PJ/y,0,1000,0,0,0,0,0,0,1000,
CSP,Central,2020,cap_par,MUSD/PJ,63.65439379,76.38527255,76.38527255,254.6175752,254.6175752,254.6175752,254.6175752,254.6175752,254.6175752,
CSP,Eastern,2020,cap_par,MUSD/PJ,76.38527255,63.65439379,76.38527255,305.5410902,305.5410902,305.5410902,305.5410902,305.5410902,305.5410902,
CSP,Western,2020,cap_par,MUSD/PJ,76.38527255,76.38527255,63.65439379,76.38527255,76.38527255,76.38527255,254.6175752,254.6175752,254.6175752,
CSP,Northwest,2020,cap_par,MUSD/PJ,254.6175752,254.6175752,76.38527255,63.65439379,76.38527255,127.3087876,254.6175752,254.6175752,254.6175752,
CSP,North,2020,cap_par,MUSD/PJ,254.6175752,254.6175752,76.38527255,76.38527255,63.65439379,76.38527255,254.6175752,254.6175752,254.6175752,
CSP,Northeast,2020,cap_par,MUSD/PJ,127.3087876,127.3087876,127.3087876,76.38527255,76.38527255,63.65439379,127.3087876,127.3087876,127.3087876,
CSP,BajaCalif,2020,cap_par,MUSD/PJ,254.6175752,254.6175752,254.6175752,254.6175752,254.6175752,254.6175752,63.65439379,254.6175752,254.6175752,
CSP,BajaCalifSouth,2020,cap_par,MUSD/PJ,254.6175752,254.6175752,254.6175752,254.6175752,254.6175752,254.6175752,254.6175752,63.65439379,254.6175752,
CSP,Peninsular,2020,cap_par,MUSD/PJ,254.6175752,76.38527255,254.6175752,254.6175752,254.6175752,254.6175752,254.6175752,254.6175752,63.65439379,
CSP,Central,2020,fix_par,MUSD/PJ,0.63654394,0.63654394,0.63654394,0.63654394,0.63654394,0.63654394,0.63654394,0.63654394,0.63654394,
CSP,Eastern,2020,fix_par,MUSD/PJ,0.63654394,0.63654394,0.63654394,0.63654394,0.63654394,0.63654394,0.63654394,0.63654394,0.63654394,
CSP,Western,2020,fix_par,MUSD/PJ,0.63654394,0.63654394,0.63654394,0.63654394,0.63654394,0.63654394,0.63654394,0.63654394,0.63654394,
CSP,Northwest,2020,fix_par,MUSD/PJ,0.63654394,0.63654394,0.63654394,0.63654394,0.63654394,0.63654394,0.63654394,0.63654394,0.63654394,
CSP,North,2020,fix_par,MUSD/PJ,0.63654394,0.63654394,0.63654394,0.63654394,0.63654394,0.63654394,0.63654394,0.63654394,0.63654394,
CSP,Northeast,2020,fix_par,MUSD/PJ,0.63654394,0.63654394,0.63654394,0.63654394,0.63654394,0.63654394,0.63654394,0.63654394,0.63654394,
CSP,BajaCalif,2020,fix_par,MUSD/PJ,0.63654394,0.63654394,0.63654394,0.63654394,0.63654394,0.63654394,0.63654394,0.63654394,0.63654394,
CSP,BajaCalifSouth,2020,fix_par,MUSD/PJ,0.63654394,0.63654394,0.63654394,0.63654394,0.63654394,0.63654394,0.63654394,0.63654394,0.63654394,
CSP,Peninsular,2020,fix_par,MUSD/PJ,0.63654394,0.63654394,0.63654394,0.63654394,0.63654394,0.63654394,0.63654394,0.63654394,0.63654394,
OFF_WIND,Central,2020,MaxCapacityAddition,PJ/y,2000,2000,2000,0,0,0,0,0,0,
OFF_WIND,Eastern,2020,MaxCapacityAddition,PJ/y,2000,2000,2000,0,0,0,0,0,0,
OFF_WIND,Western,2020,MaxCapacityAddition,PJ/y,2000,2000,2000,2000,2000,0,0,0,0,
OFF_WIND,Northwest,2020,MaxCapacityAddition,PJ/y,0,2000,2000,2000,2000,0,0,0,0,
OFF_WIND,North,2020,MaxCapacityAddition,PJ/y,0,0,2000,2000,2000,2000,0,0,0,
OFF_WIND,Northeast,2020,MaxCapacityAddition,PJ/y,0,0,2000,2000,2000,2000,0,0,0,
OFF_WIND,BajaCalif,2020,MaxCapacityAddition,PJ/y,0,0,0,0,0,0,2000,2000,0,
OFF_WIND,BajaCalifSouth,2020,MaxCapacityAddition,PJ/y,0,0,0,0,0,0,2000,2000,0,
OFF_WIND,Peninsular,2020,MaxCapacityAddition,PJ/y,0,2000,0,0,0,0,0,0,2000,
CSP,Central,2020,MaxCapacityGrowth,PJ/y,10,10,10,0,0,0,0,0,0,
CSP,Eastern,2020,MaxCapacityGrowth,PJ/y,10,10,10,0,0,0,0,0,0,
CSP,Western,2020,MaxCapacityGrowth,PJ/y,10,10,10,10,10,0,0,0,0,
CSP,Northwest,2020,MaxCapacityGrowth,PJ/y,0,10,10,10,10,0,0,0,0,
CSP,North,2020,MaxCapacityGrowth,PJ/y,0,0,10,10,10,10,0,0,0,
CSP,Northeast,2020,MaxCapacityGrowth,PJ/y,0,0,10,10,10,10,0,0,0,
CSP,BajaCalif,2020,MaxCapacityGrowth,PJ/y,0,0,0,0,0,0,10,10,0,
CSP,BajaCalifSouth,2020,MaxCapacityGrowth,PJ/y,0,0,0,0,0,0,10,10,0,
CSP,Peninsular,2020,MaxCapacityGrowth,PJ/y,0,10,0,0,0,0,0,0,10,
CSP,Central,2020,TotalCapacityLimit,PJ/y,1000,1000,1000,0,0,0,0,0,0,
CSP,Eastern,2020,TotalCapacityLimit,PJ/y,1000,1000,1000,0,0,0,0,0,0,
CSP,Western,2020,TotalCapacityLimit,PJ/y,2428.272,2428.272,2428.272,1000,1000,0,0,0,0,
CSP,Northwest,2020,TotalCapacityLimit,PJ/y,0,1438.0416,1438.0416,1438.0416,1438.0416,0,0,0,0,
CSP,North,2020,TotalCapacityLimit,PJ/y,0,0,3579.336,3579.336,3579.336,3579.336,0,0,0,
CSP,Northeast,2020,TotalCapacityLimit,PJ/y,0,0,1463.2704,1463.2704,1463.2704,1463.2704,0,0,0,
CSP,BajaCalif,2020,TotalCapacityLimit,PJ/y,0,0,0,0,0,0,1000,1000,0,
CSP,BajaCalifSouth,2020,TotalCapacityLimit,PJ/y,0,0,0,0,0,0,261.7488,261.7488,0,
CSP,Peninsular,2020,TotalCapacityLimit,PJ/y,0,2194.9056,0,0,0,0,0,0,2194.9056,
HYD_SS,Central,2020,cap_par,MUSD/PJ,50.09136676,60.10964011,60.10964011,200.365467,200.365467,200.365467,200.365467,200.365467,200.365467,
HYD_SS,Eastern,2020,cap_par,MUSD/PJ,60.10964011,50.09136676,60.10964011,240.4385604,240.4385604,240.4385604,240.4385604,240.4385604,240.4385604,
HYD_SS,Western,2020,cap_par,MUSD/PJ,60.10964011,60.10964011,50.09136676,60.10964011,60.10964011,60.10964011,200.365467,200.365467,200.365467,
HYD_SS,Northwest,2020,cap_par,MUSD/PJ,200.365467,200.365467,60.10964011,50.09136676,60.10964011,100.1827335,200.365467,200.365467,200.365467,
HYD_SS,North,2020,cap_par,MUSD/PJ,200.365467,200.365467,60.10964011,60.10964011,50.09136676,60.10964011,200.365467,200.365467,200.365467,
HYD_SS,Northeast,2020,cap_par,MUSD/PJ,100.1827335,100.1827335,100.1827335,60.10964011,60.10964011,50.09136676,100.1827335,100.1827335,100.1827335,
HYD_SS,BajaCalif,2020,cap_par,MUSD/PJ,200.365467,200.365467,200.365467,200.365467,200.365467,200.365467,50.09136676,200.365467,200.365467,
HYD_SS,BajaCalifSouth,2020,cap_par,MUSD/PJ,200.365467,200.365467,200.365467,200.365467,200.365467,200.365467,200.365467,50.09136676,200.365467,
HYD_SS,Peninsular,2020,cap_par,MUSD/PJ,200.365467,60.10964011,200.365467,200.365467,200.365467,200.365467,200.365467,200.365467,50.09136676,
HYD_SS,Central,2020,fix_par,MUSD/PJ,1.00182734,1.00182734,1.00182734,1.00182734,1.00182734,1.00182734,1.00182734,1.00182734,1.00182734,
HYD_SS,Eastern,2020,fix_par,MUSD/PJ,1.00182734,1.00182734,1.00182734,1.00182734,1.00182734,1.00182734,1.00182734,1.00182734,1.00182734,
HYD_SS,Western,2020,fix_par,MUSD/PJ,1.00182734,1.00182734,1.00182734,1.00182734,1.00182734,1.00182734,1.00182734,1.00182734,1.00182734,
HYD_SS,Northwest,2020,fix_par,MUSD/PJ,1.00182734,1.00182734,1.00182734,1.00182734,1.00182734,1.00182734,1.00182734,1.00182734,1.00182734,
HYD_SS,North,2020,fix_par,MUSD/PJ,1.00182734,1.00182734,1.00182734,1.00182734,1.00182734,1.00182734,1.00182734,1.00182734,1.00182734,
HYD_SS,Northeast,2020,fix_par,MUSD/PJ,1.00182734,1.00182734,1.00182734,1.00182734,1.00182734,1.00182734,1.00182734,1.00182734,1.00182734,
HYD_SS,BajaCalif,2020,fix_par,MUSD/PJ,1.00182734,1.00182734,1.00182734,1.00182734,1.00182734,1.00182734,1.00182734,1.00182734,1.00182734,
HYD_SS,BajaCalifSouth,2020,fix_par,MUSD/PJ,1.00182734,1.00182734,1.00182734,1.00182734,1.00182734,1.00182734,1.00182734,1.00182734,1.00182734,
HYD_SS,Peninsular,2020,fix_par,MUSD/PJ,1.00182734,1.00182734,1.00182734,1.00182734,1.00182734,1.00182734,1.00182734,1.00182734,1.00182734,
ON_WIND,Central,2020,MaxCapacityAddition,PJ/y,2000,2000,2000,0,0,0,0,0,0,
ON_WIND,Eastern,2020,MaxCapacityAddition,PJ/y,17458.3296,17458.3296,17458.3296,0,0,0,0,0,0,
ON_WIND,Western,2020,MaxCapacityAddition,PJ/y,6496.416,6496.416,6496.416,17458.3296,17458.3296,0,0,0,0,
ON_WIND,Northwest,2020,MaxCapacityAddition,PJ/y,0,2000,2000,2000,2000,0,0,0,0,
ON_WIND,North,2020,MaxCapacityAddition,PJ/y,0,0,2000,2000,2000,2000,0,0,0,
ON_WIND,Northeast,2020,MaxCapacityAddition,PJ/y,0,0,15906.7584,15906.7584,15906.7584,15906.7584,15906.7584,0,0,
ON_WIND,BajaCalif,2020,MaxCapacityAddition,PJ/y,0,0,0,0,0,0,2000,2000,0,
ON_WIND,BajaCalifSouth,2020,MaxCapacityAddition,PJ/y,0,0,0,0,0,0,315.36,315.36,0,
ON_WIND,Peninsular,2020,MaxCapacityAddition,PJ/y,1614.6432,1614.6432,0,0,0,0,0,0,1614.6432,
HYD_SS,Central,2020,MaxCapacityGrowth,PJ/y,10,10,10,0,0,0,0,0,0,
HYD_SS,Eastern,2020,MaxCapacityGrowth,PJ/y,10,10,10,0,0,0,0,0,0,
HYD_SS,Western,2020,MaxCapacityGrowth,PJ/y,10,10,10,10,10,0,0,0,0,
HYD_SS,Northwest,2020,MaxCapacityGrowth,PJ/y,0,10,10,10,10,0,0,0,0,
HYD_SS,North,2020,MaxCapacityGrowth,PJ/y,0,0,10,10,10,10,0,0,0,
HYD_SS,Northeast,2020,MaxCapacityGrowth,PJ/y,0,0,10,10,10,10,0,0,0,
HYD_SS,BajaCalif,2020,MaxCapacityGrowth,PJ/y,0,0,0,0,0,0,10,10,0,
HYD_SS,BajaCalifSouth,2020,MaxCapacityGrowth,PJ/y,0,0,0,0,0,0,10,10,0,
HYD_SS,Peninsular,2020,MaxCapacityGrowth,PJ/y,0,10,0,0,0,0,0,0,10,
HYD_SS,Central,2020,TotalCapacityLimit,PJ/y,255.4416,255.4416,255.4416,0,0,0,0,0,0,
HYD_SS,Eastern,2020,TotalCapacityLimit,PJ/y,211.007376,211.007376,211.007376,0,0,0,0,0,0,
